model_response_length,model_response_unique,model_response_(,model_response_),model_response_{,model_response_},model_response_[,model_response_],model_response_;,model_response_.,"model_response_,",model_response_:,model_response_<,model_response_>,model_response_+,model_response_-,model_response_*,model_response_/,model_response_%,model_response_&,model_response_|,model_response_!,model_response_^,model_response_~,model_response_#,model_response_\,model_response_@,model_response_nil,model_response_#include,model_response_import,model_response_java,model_response_<-,model_response_package,model_response_:=,prompt_length,prompt_unique,prompt_(,prompt_),prompt_{,prompt_},prompt_[,prompt_],prompt_;,prompt_.,"prompt_,",prompt_:,prompt_<,prompt_>,prompt_+,prompt_-,prompt_*,prompt_/,prompt_%,prompt_&,prompt_|,prompt_!,prompt_^,prompt_~,prompt_#,prompt_\,prompt_@,prompt_nil,prompt_#include,prompt_import,prompt_java,prompt_<-,prompt_package,prompt_:=,target
61,5,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5817,233,54,53,44,41,1,1,0,101,90,60,27,33,0,0,0,21,0,0,15,10,0,0,26,0,0,0,0,7,0,0,0,0,1
44,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,1,0,1869,42,1,1,2,1,0,0,27,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,6,0,1,0,0
16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4,712,46,8,8,6,5,0,0,0,7,2,7,0,0,0,3,1,17,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,4,0
31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,1,0,10349,243,192,192,33,28,0,0,117,353,31,14,43,53,0,11,0,0,0,0,4,5,0,0,0,0,2,0,0,42,13,0,1,0,1
83,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,2015,34,0,0,0,0,0,0,32,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0
15,2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5330,228,55,54,55,53,27,27,74,110,73,33,9,21,1,2,0,28,0,2,8,4,0,0,0,0,2,0,0,13,0,0,0,0,0
33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15664,460,0,0,94,94,178,178,393,0,34,307,94,94,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1,8,4158,191,61,61,32,31,0,0,2,87,7,27,0,0,0,6,0,66,2,0,0,3,0,0,0,0,0,30,0,1,0,0,1,8,1
79,7,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1451,94,27,27,6,6,0,0,0,15,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
27,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4181,231,59,58,32,31,17,17,40,53,47,47,3,20,3,5,2,86,1,3,1,1,0,0,6,0,0,0,0,8,0,0,0,0,1
32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2133,145,38,38,12,10,2,2,32,21,14,14,14,10,10,4,4,41,0,2,0,0,0,1,5,0,0,0,5,0,0,0,0,0,0
42,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,4,698,59,21,21,6,5,0,0,0,10,8,5,0,0,0,0,1,4,4,0,0,2,0,0,0,1,0,2,0,1,0,0,1,4,0
22,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3282,170,28,28,27,25,10,10,48,14,46,18,3,11,0,1,0,39,0,1,2,1,0,0,0,0,14,0,0,16,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,924,63,6,5,16,14,0,0,0,9,10,12,12,14,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
30,3,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,1,19,3059,236,58,58,17,16,6,6,1,69,42,25,3,2,4,16,7,46,2,0,0,3,0,0,0,0,0,6,0,1,0,2,1,19,0
16,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10227,115,110,109,132,130,72,72,0,133,257,254,2,9,0,7,1,12,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
24,6,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1885,65,14,14,27,26,2,1,6,21,20,20,16,23,0,19,0,27,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,1
30,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2258,102,20,19,30,28,4,3,18,20,14,12,6,15,0,26,0,40,0,2,2,4,0,0,0,0,10,0,0,16,0,0,0,0,0
43,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,3090,68,26,26,11,9,0,0,37,120,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,19,2,0,1,0,1
29,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8865,223,74,73,6,6,8,8,0,142,87,35,2,2,0,88,0,30,0,0,0,0,0,0,5,0,14,0,0,7,0,0,0,0,0
80,2,2,2,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14706,290,292,290,107,104,88,88,6,98,224,156,90,172,4,24,1,61,0,0,18,0,0,0,0,0,12,0,0,8,0,0,0,0,1
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13612,447,151,159,13,13,118,118,5,76,242,111,25,10,68,8,3,2,1,1,0,10,0,0,23,4,2,0,0,0,0,0,0,0,1
44,6,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,1,0,0,1,6,5306,338,36,36,15,14,7,7,4,80,33,11,0,0,0,10,0,165,0,8,2,3,0,0,0,0,0,21,0,1,0,0,1,6,0
37,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11462,299,125,125,123,123,99,99,0,332,264,175,12,14,0,10,5,82,0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,3,0
58,4,3,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2498,142,20,20,10,8,7,7,27,10,24,37,10,11,0,0,2,27,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
60,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1193,61,9,9,4,2,0,0,12,30,3,0,4,4,0,0,12,10,0,0,0,2,0,0,0,0,4,0,0,5,1,0,1,0,0
84,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,4887,162,79,79,7,5,0,0,48,55,39,0,11,34,16,31,5,2,0,0,0,0,0,0,0,2,5,0,0,5,3,0,1,0,0
48,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,2076,34,0,0,0,0,0,0,32,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,1
65,6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3223,122,59,57,37,35,2,2,0,31,51,33,8,22,0,7,1,11,0,0,2,0,0,0,0,0,2,0,0,7,0,0,0,0,0
31,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4835,287,54,54,0,0,25,25,7,41,72,26,0,1,24,11,2,8,15,4,0,5,0,0,8,19,3,0,0,6,0,0,1,0,1
72,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1177,120,5,5,1,1,0,0,0,16,0,0,4,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3694,98,85,84,32,30,7,7,45,26,57,68,24,24,0,0,16,20,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0
56,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18727,584,169,169,114,112,12,12,162,327,205,119,0,22,0,9,11,82,0,12,7,12,0,0,0,0,4,0,0,10,0,0,0,0,0
58,6,2,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2370,90,65,65,29,28,0,0,33,50,21,23,0,4,0,1,0,15,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
44,6,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5164,114,110,107,52,50,32,31,0,60,97,89,4,14,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1
15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1581,92,6,6,11,10,1,1,0,26,30,27,0,0,0,3,12,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
41,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,0,0,4676,219,43,42,26,24,0,0,0,66,66,31,16,18,0,0,0,14,0,10,2,9,0,0,32,0,0,0,0,8,0,0,0,0,0
36,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,11043,230,33,33,93,88,32,32,5,350,239,212,0,0,3,119,12,73,4,0,0,2,0,0,0,3,11,1,0,1,0,0,1,9,1
28,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4275,157,104,102,18,16,0,0,0,59,28,3,0,26,4,4,0,18,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,11276,442,90,88,95,93,19,19,92,135,88,38,65,87,2,69,0,85,0,12,34,13,0,0,0,0,12,0,0,23,0,0,0,0,1
34,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2567,180,19,19,19,17,2,2,19,17,111,37,7,7,0,4,1,31,0,2,0,0,0,0,6,0,0,0,6,0,0,0,0,0,1
75,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8033,235,111,111,18,16,3,3,64,32,43,236,30,44,0,17,21,112,0,7,10,0,0,0,23,0,0,0,23,0,0,0,0,0,1
76,4,1,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,3475,186,30,29,45,43,9,9,50,60,43,11,2,8,0,19,0,43,0,0,14,8,0,0,0,0,12,0,0,23,0,0,0,0,0
36,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,723,69,8,8,3,1,0,0,0,32,6,4,0,0,0,2,4,14,1,0,0,3,0,0,0,0,0,2,0,1,0,0,1,3,0
21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,902,58,7,6,8,7,0,0,0,8,13,11,4,5,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
49,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,14,3833,187,57,57,30,29,10,10,0,91,97,58,0,0,0,7,5,31,4,5,0,2,0,0,0,3,0,1,0,1,0,0,1,14,0
92,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,0,1593,70,8,8,3,2,0,0,20,76,2,0,0,0,0,0,4,6,0,2,0,0,0,0,0,0,2,0,0,15,3,0,1,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,994,101,21,21,7,6,0,0,3,26,3,3,1,0,2,1,0,19,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,959,53,4,4,0,0,2,2,0,22,12,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0
18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,11,1,22,6568,416,109,110,32,30,29,29,8,113,98,43,17,8,9,22,16,69,24,14,1,7,0,0,1,0,0,8,0,1,0,11,1,22,1
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1104,73,0,0,3,2,0,0,0,3,19,0,3,3,0,2,5,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
51,5,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,1,0,4790,151,68,68,15,14,0,0,61,135,25,5,17,20,2,2,0,2,1,8,0,1,0,0,0,0,2,0,0,19,6,0,1,0,1
62,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,7,3274,166,47,47,21,20,2,2,3,72,31,12,0,0,0,5,16,37,0,1,2,5,0,0,0,0,0,9,0,1,0,0,1,7,0
14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1099,71,2,1,8,7,0,0,0,2,6,15,2,3,0,4,8,5,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,1
53,9,2,2,1,0,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2214,111,71,71,29,26,7,7,31,19,46,20,11,8,6,0,0,21,0,2,0,1,0,0,7,0,0,0,7,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1895,171,16,16,16,15,15,15,2,41,21,4,1,2,3,1,3,31,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,4,0
65,5,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1285,95,10,10,11,10,5,5,16,12,15,8,3,6,0,1,0,20,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
34,6,1,1,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2404,146,25,25,26,24,28,25,0,9,144,60,0,0,10,6,0,2,0,0,0,2,0,0,13,6,0,0,0,3,0,0,0,0,0
49,2,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1263,43,16,16,0,0,2,2,0,38,7,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7853,274,51,51,73,72,6,6,108,129,87,103,13,15,0,1,2,36,0,0,11,2,0,0,0,0,1,0,0,9,0,0,0,0,0
60,3,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,1,0,7888,212,107,107,24,21,2,2,97,271,34,6,16,17,0,1,0,0,1,0,6,2,0,0,0,4,13,0,0,37,5,0,1,0,0
60,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,1,0,5726,146,73,73,6,4,0,0,80,247,25,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,2,0,1,0,0
23,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1386,59,2,2,12,11,2,2,24,3,8,3,0,0,0,3,0,46,0,0,0,0,0,0,0,0,14,0,0,20,0,0,0,0,0
21,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12148,432,340,341,33,33,39,39,303,198,153,30,53,35,81,43,23,115,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
42,5,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3033,90,3,3,7,7,1,1,0,1,80,7,30,32,0,2,34,20,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0
29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8950,258,169,169,35,33,0,0,105,80,103,112,35,7,0,1,13,37,0,23,6,3,0,0,14,0,0,0,12,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1066,84,12,11,10,9,5,5,20,5,15,8,2,5,0,0,0,6,0,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0
15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,5,1637,134,18,18,4,3,2,2,0,26,41,5,0,0,3,6,3,19,1,0,0,0,0,0,0,8,1,1,0,1,0,0,1,5,0
47,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9904,414,83,83,71,69,6,6,121,118,69,86,18,28,9,12,28,71,0,2,6,2,0,0,0,7,5,0,0,11,0,0,0,0,1
18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,8,14884,429,273,274,135,135,3,3,8,390,25,18,0,0,0,7,104,78,0,35,10,18,0,0,0,0,0,18,0,0,0,0,1,8,1
44,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1313,66,13,13,7,5,0,0,16,7,7,43,13,10,2,1,0,14,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0
46,5,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1047,62,7,7,5,4,0,0,1,21,10,6,0,0,0,4,8,29,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,2,0
17,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,1,24,8616,379,104,104,105,104,35,35,0,175,81,52,0,2,9,3,48,34,1,10,0,13,0,0,0,8,0,24,0,1,0,0,1,24,0
43,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7335,241,132,132,100,98,16,16,84,115,59,41,7,33,0,13,1,50,0,0,0,2,0,0,0,0,2,0,0,12,0,0,0,0,0
55,2,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,1,0,4628,167,55,55,14,11,0,0,62,206,11,0,8,8,4,0,4,8,0,2,2,6,0,0,0,0,2,0,0,27,6,0,1,0,1
26,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,14,12168,279,43,43,102,100,36,36,5,375,259,226,2,0,3,130,12,77,4,1,0,2,0,0,0,3,11,1,0,1,0,2,1,14,0
26,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2087,98,47,45,24,22,4,4,0,20,33,21,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
74,5,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4704,171,128,126,24,22,1,1,0,54,57,26,22,56,0,3,4,26,0,0,18,0,0,0,0,0,3,0,0,6,0,0,0,0,0
55,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,1,0,3271,94,55,55,6,2,0,0,45,152,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,1,0,0
36,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1422,110,2,1,0,0,0,0,0,28,2,1,0,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
32,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3450,160,4,3,8,8,4,4,4,75,33,81,2,2,6,124,2,22,0,0,0,3,0,0,1,3,7,1,0,1,0,0,1,0,1
16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1018,97,10,10,5,5,2,2,0,18,8,7,0,0,0,3,2,24,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,29,11202,639,141,141,90,89,28,28,5,272,115,89,0,16,14,19,27,176,13,32,16,23,0,0,0,0,0,17,0,2,0,0,0,29,0
41,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2591,129,29,29,2,2,2,2,0,35,30,13,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,12,0,0,0,0,0
56,7,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,1,0,0,1,17,5396,159,59,59,28,25,0,0,0,132,56,29,0,0,0,16,4,62,16,8,0,16,0,0,0,0,0,16,0,1,0,0,1,17,0
25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1066,57,2,2,3,3,4,4,0,3,11,13,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4535,138,20,18,26,26,27,27,20,81,37,32,24,28,0,148,2,10,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1
59,8,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,70,13294,337,193,193,62,62,12,12,2,282,153,113,0,2,0,40,18,48,24,21,0,23,0,0,0,0,0,28,0,0,0,0,0,70,0
48,4,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16899,445,128,125,143,141,51,51,131,134,140,81,53,87,0,12,0,49,0,2,8,7,0,0,0,0,2,0,0,11,0,0,0,0,1
35,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,11610,186,181,181,73,70,0,0,131,38,94,0,23,25,4,0,99,42,0,0,2,0,0,0,0,0,15,0,0,2,2,0,1,0,1
58,2,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1494,88,14,14,6,4,0,0,13,12,8,25,11,17,0,11,0,34,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0
46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1063,80,8,8,0,0,1,1,0,8,1,3,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0
28,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,2,1579,87,27,27,21,21,6,6,0,38,13,4,0,0,0,1,7,7,1,1,0,2,0,0,0,0,0,4,0,1,0,0,1,2,1
38,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5520,190,0,0,43,42,17,17,1,0,6,123,0,0,0,2,0,0,0,0,0,101,0,0,9,0,0,0,0,1,0,0,0,0,1
103,5,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,3,0,1,0,1147,63,10,10,4,2,0,0,22,45,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,3,0,0,10,3,0,1,0,0
74,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,1,0,13584,316,217,217,34,32,3,3,139,419,36,12,24,29,0,5,0,0,0,14,8,7,0,0,0,0,7,0,0,43,6,0,1,0,0
8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,921,54,11,8,14,11,4,3,0,13,18,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
